id,id_equipo,tipo_equipo,marca,area_hospital,horas_uso,ultimo_mantenimiento,alerta_mantenimiento
3829,EQ-3829,Electrocardiógrafo,GE Healthcare,Hospitalización,677.4559598083226,2025-09-19,Operativo Seguro
3830,EQ-3830,Respirador Artificial,Philips,Hospitalización,2175.782474170053,2025-10-02,Requiere Mantenimiento Urgente
3831,EQ-3831,Monitor de Signos Vitales,Dräger,Quirófanos,2213.2984999739583,2026-03-25,Requiere Mantenimiento Urgente
3832,EQ-3832,Bomba de Infusión,Dräger,Urgencias,2170.4926538442655,2025-07-25,Requiere Mantenimiento Urgente
3833,EQ-3833,Electrocardiógrafo,Dräger,Quirófanos,2035.8014877134879,2025-11-15,Requiere Mantenimiento Urgente
3834,EQ-3834,Respirador Artificial,Philips,Urgencias,1747.9082717132562,2026-06-15,Requiere Mantenimiento Urgente
3835,EQ-3835,Bomba de Infusión,GE Healthcare,UCIs,3.7270737093986206,2026-03-19,Operativo Seguro
3836,EQ-3836,Respirador Artificial,Philips,UCIs,1103.726153248606,2025-12-28,Operativo Seguro
3837,EQ-3837,Bomba de Infusión,Philips,Urgencias,1468.6539042438148,2025-09-29,Operativo Seguro
3838,EQ-3838,Electrocardiógrafo,GE Healthcare,Urgencias,2011.7506564301616,2025-07-15,Requiere Mantenimiento Urgente
3839,EQ-3839,Electrocardiógrafo,Philips,UCIs,2223.0337728430404,2025-11-22,Requiere Mantenimiento Urgente
3840,EQ-3840,Respirador Artificial,Philips,Urgencias,216.73919690719524,2025-12-11,Operativo Seguro
3841,EQ-3841,Electrocardiógrafo,GE Healthcare,UCIs,206.03077800603108,2025-07-18,Operativo Seguro
3842,EQ-3842,Monitor de Signos Vitales,GE Healthcare,Quirófanos,524.2827679206786,2026-06-21,Operativo Seguro
3843,EQ-3843,Respirador Artificial,GE Healthcare,Urgencias,1038.517840136577,2026-03-01,Operativo Seguro
3844,EQ-3844,Monitor de Signos Vitales,Philips,Urgencias,2020.9310179159772,2026-05-11,Requiere Mantenimiento Urgente
3845,EQ-3845,Respirador Artificial,Philips,UCIs,859.0332918993238,2025-09-26,Operativo Seguro
3846,EQ-3846,Respirador Artificial,GE Healthcare,Quirófanos,805.1388756764286,2025-08-16,Operativo Seguro
3847,EQ-3847,Bomba de Infusión,GE Healthcare,UCIs,385.22912392625256,2026-03-10,Operativo Seguro
3848,EQ-3848,Monitor de Signos Vitales,GE Healthcare,Quirófanos,1982.7293745474535,2025-12-17,Requiere Mantenimiento Urgente
3849,EQ-3849,Electrocardiógrafo,Dräger,Hospitalización,1205.6723791473728,2025-12-08,Operativo Seguro
3850,EQ-3850,Monitor de Signos Vitales,Philips,UCIs,2260.1857519094137,2026-05-19,Requiere Mantenimiento Urgente
3851,EQ-3851,Respirador Artificial,Dräger,UCIs,1156.31400236409,2025-09-08,Operativo Seguro
3852,EQ-3852,Bomba de Infusión,Philips,Hospitalización,478.05826355387546,2026-06-12,Operativo Seguro
3853,EQ-3853,Bomba de Infusión,Dräger,Quirófanos,1549.7403991037672,2026-06-25,Requiere Mantenimiento Urgente
3854,EQ-3854,Electrocardiógrafo,Philips,UCIs,65.5337280580609,2025-08-29,Operativo Seguro
3855,EQ-3855,Respirador Artificial,GE Healthcare,Urgencias,943.7741492278984,2025-12-25,Operativo Seguro
3856,EQ-3856,Respirador Artificial,Dräger,Hospitalización,425.01109166267037,2026-02-21,Operativo Seguro
3857,EQ-3857,Respirador Artificial,Philips,Urgencias,160.99641053730213,2026-05-10,Operativo Seguro
3858,EQ-3858,Desfibrilador,Dräger,Urgencias,300.3222048800372,2026-06-26,Operativo Seguro
3859,EQ-3859,Bomba de Infusión,Philips,Hospitalización,29.447271360296956,2026-01-19,Operativo Seguro
3860,EQ-3860,Electrocardiógrafo,GE Healthcare,Hospitalización,1884.6931798014205,2026-05-16,Requiere Mantenimiento Urgente
3861,EQ-3861,Respirador Artificial,GE Healthcare,Urgencias,1162.045112723837,2026-03-30,Operativo Seguro
3862,EQ-3862,Electrocardiógrafo,Philips,UCIs,2037.8886031993832,2026-03-18,Requiere Mantenimiento Urgente
3863,EQ-3863,Electrocardiógrafo,Philips,Urgencias,2140.7211333783716,2025-10-27,Requiere Mantenimiento Urgente
3864,EQ-3864,Respirador Artificial,GE Healthcare,Hospitalización,2337.896275345195,2026-02-16,Requiere Mantenimiento Urgente
3865,EQ-3865,Monitor de Signos Vitales,Philips,Urgencias,123.58725519092894,2025-10-09,Operativo Seguro
3866,EQ-3866,Respirador Artificial,GE Healthcare,Urgencias,1869.6035367860877,2025-12-07,Requiere Mantenimiento Urgente
3867,EQ-3867,Respirador Artificial,GE Healthcare,Hospitalización,899.7964248742393,2026-04-29,Operativo Seguro
3868,EQ-3868,Respirador Artificial,GE Healthcare,Urgencias,1712.0653113629805,2025-07-15,Requiere Mantenimiento Urgente
3869,EQ-3869,Respirador Artificial,Philips,Hospitalización,8.860635254092642,2026-05-23,Operativo Seguro
3870,EQ-3870,Monitor de Signos Vitales,GE Healthcare,UCIs,1587.907696136176,2025-09-15,Requiere Mantenimiento Urgente
3871,EQ-3871,Respirador Artificial,GE Healthcare,Quirófanos,1784.99564249074,2025-12-19,Requiere Mantenimiento Urgente
3872,EQ-3872,Electrocardiógrafo,Dräger,Urgencias,1454.3231742524015,2025-07-31,Operativo Seguro
3873,EQ-3873,Electrocardiógrafo,GE Healthcare,UCIs,773.0526549634528,2026-05-11,Operativo Seguro
3874,EQ-3874,Electrocardiógrafo,Dräger,Hospitalización,1089.6202339981953,2025-07-31,Operativo Seguro
3875,EQ-3875,Electrocardiógrafo,Philips,Hospitalización,244.29687399168066,2026-05-04,Operativo Seguro
3876,EQ-3876,Bomba de Infusión,Philips,Hospitalización,1117.6710813539376,2026-01-18,Operativo Seguro
3877,EQ-3877,Respirador Artificial,GE Healthcare,UCIs,1963.8456225021016,2026-06-07,Requiere Mantenimiento Urgente
3878,EQ-3878,Electrocardiógrafo,GE Healthcare,UCIs,709.5636195180977,2026-03-03,Operativo Seguro
3879,EQ-3879,Monitor de Signos Vitales,Philips,UCIs,1465.6292787921639,2025-07-07,Operativo Seguro
3880,EQ-3880,Respirador Artificial,GE Healthcare,Quirófanos,1062.4338678263923,2026-03-27,Operativo Seguro
3881,EQ-3881,Electrocardiógrafo,GE Healthcare,Hospitalización,272.13438336617713,2025-07-02,Operativo Seguro
3882,EQ-3882,Respirador Artificial,Philips,Urgencias,1282.031479803016,2025-10-28,Operativo Seguro
3883,EQ-3883,Bomba de Infusión,Philips,Urgencias,2199.1638868213095,2026-06-14,Requiere Mantenimiento Urgente
3884,EQ-3884,Respirador Artificial,GE Healthcare,Urgencias,1330.6594359930893,2025-11-25,Operativo Seguro
3885,EQ-3885,Electrocardiógrafo,Philips,Urgencias,1769.618083982296,2025-12-30,Requiere Mantenimiento Urgente
3886,EQ-3886,Bomba de Infusión,GE Healthcare,Urgencias,2267.649464045575,2026-02-11,Requiere Mantenimiento Urgente
3887,EQ-3887,Electrocardiógrafo,GE Healthcare,Urgencias,684.6534187230976,2026-04-16,Operativo Seguro
3888,EQ-3888,Bomba de Infusión,GE Healthcare,UCIs,1323.1602397273218,2025-10-24,Operativo Seguro
3889,EQ-3889,Respirador Artificial,GE Healthcare,Hospitalización,1876.8825812597277,2026-02-20,Requiere Mantenimiento Urgente
3890,EQ-3890,Monitor de Signos Vitales,GE Healthcare,UCIs,1244.2219567495233,2025-09-13,Operativo Seguro
3891,EQ-3891,Respirador Artificial,GE Healthcare,Urgencias,495.2373053514478,2025-11-05,Operativo Seguro
3892,EQ-3892,Monitor de Signos Vitales,GE Healthcare,Hospitalización,751.4832226569348,2025-09-19,Operativo Seguro
3893,EQ-3893,Electrocardiógrafo,GE Healthcare,Urgencias,2162.891915430302,2025-07-19,Requiere Mantenimiento Urgente
3894,EQ-3894,Bomba de Infusión,GE Healthcare,UCIs,68.8496070075939,2026-04-17,Operativo Seguro
3895,EQ-3895,Respirador Artificial,GE Healthcare,Hospitalización,1515.6313638940835,2026-04-20,Requiere Mantenimiento Urgente
3896,EQ-3896,Electrocardiógrafo,Dräger,Urgencias,1072.0685664509488,2026-05-28,Operativo Seguro
3897,EQ-3897,Electrocardiógrafo,Philips,Hospitalización,2472.357884225074,2025-10-27,Requiere Mantenimiento Urgente
3898,EQ-3898,Electrocardiógrafo,GE Healthcare,UCIs,286.7720204932908,2025-12-03,Operativo Seguro
3899,EQ-3899,Bomba de Infusión,GE Healthcare,Urgencias,80.17907423751608,2026-03-22,Operativo Seguro
3900,EQ-3900,Respirador Artificial,GE Healthcare,Urgencias,321.73422744744465,2025-12-16,Operativo Seguro
3901,EQ-3901,Respirador Artificial,Dräger,Urgencias,2400.7740547128406,2026-03-24,Requiere Mantenimiento Urgente
3902,EQ-3902,Electrocardiógrafo,Philips,Quirófanos,231.4223323895409,2025-08-20,Operativo Seguro
3903,EQ-3903,Monitor de Signos Vitales,GE Healthcare,Hospitalización,1805.9715615117352,2026-01-02,Requiere Mantenimiento Urgente
3904,EQ-3904,Bomba de Infusión,Philips,Urgencias,1925.9343772661318,2026-04-22,Requiere Mantenimiento Urgente
3905,EQ-3905,Respirador Artificial,GE Healthcare,Urgencias,1114.6783419991746,2025-12-17,Operativo Seguro
3906,EQ-3906,Bomba de Infusión,GE Healthcare,Hospitalización,733.3505514568311,2026-04-24,Operativo Seguro
3907,EQ-3907,Electrocardiógrafo,GE Healthcare,Hospitalización,1010.6731317021969,2025-12-29,Operativo Seguro
3908,EQ-3908,Respirador Artificial,GE Healthcare,Urgencias,596.4671095324128,2026-01-12,Operativo Seguro
3909,EQ-3909,Bomba de Infusión,Dräger,UCIs,1219.1520001127778,2026-05-03,Operativo Seguro
3910,EQ-3910,Electrocardiógrafo,Dräger,Urgencias,1370.1435447196648,2026-01-14,Operativo Seguro
3911,EQ-3911,Respirador Artificial,GE Healthcare,Hospitalización,826.167571608249,2025-12-15,Operativo Seguro
3912,EQ-3912,Monitor de Signos Vitales,GE Healthcare,Hospitalización,1067.5761740280675,2025-12-20,Operativo Seguro
3913,EQ-3913,Bomba de Infusión,GE Healthcare,Hospitalización,1527.0477295172739,2026-06-27,Requiere Mantenimiento Urgente
3914,EQ-3914,Desfibrilador,GE Healthcare,Hospitalización,919.5641703467209,2025-09-26,Operativo Seguro
3915,EQ-3915,Respirador Artificial,GE Healthcare,Hospitalización,1337.435672382986,2025-10-22,Operativo Seguro
3916,EQ-3916,Respirador Artificial,GE Healthcare,Quirófanos,802.9319832966642,2026-03-09,Operativo Seguro
3917,EQ-3917,Electrocardiógrafo,Philips,Urgencias,2399.657233415488,2026-02-16,Requiere Mantenimiento Urgente
3918,EQ-3918,Respirador Artificial,GE Healthcare,Quirófanos,2001.6565665897208,2025-11-02,Requiere Mantenimiento Urgente
3919,EQ-3919,Respirador Artificial,GE Healthcare,Hospitalización,122.20332319698379,2026-02-12,Operativo Seguro
3920,EQ-3920,Monitor de Signos Vitales,Philips,UCIs,1345.2385694349384,2026-06-13,Operativo Seguro
3921,EQ-3921,Monitor de Signos Vitales,Dräger,Urgencias,1360.759623894911,2026-04-05,Operativo Seguro
3922,EQ-3922,Respirador Artificial,GE Healthcare,Urgencias,1836.2099392081163,2026-05-05,Requiere Mantenimiento Urgente
3923,EQ-3923,Respirador Artificial,GE Healthcare,UCIs,1023.0738494762934,2026-04-20,Operativo Seguro
3924,EQ-3924,Respirador Artificial,GE Healthcare,UCIs,1967.1017225232113,2026-06-15,Requiere Mantenimiento Urgente
3925,EQ-3925,Monitor de Signos Vitales,GE Healthcare,Urgencias,1031.458024074224,2025-07-15,Operativo Seguro
3926,EQ-3926,Respirador Artificial,GE Healthcare,Urgencias,2326.836812218735,2025-12-24,Requiere Mantenimiento Urgente
3927,EQ-3927,Electrocardiógrafo,GE Healthcare,Quirófanos,469.53479155146914,2025-12-21,Operativo Seguro
3928,EQ-3928,Respirador Artificial,Philips,Urgencias,1981.6842090142923,2025-12-01,Requiere Mantenimiento Urgente
3929,EQ-3929,Monitor de Signos Vitales,Philips,Urgencias,351.35518717414607,2026-06-24,Operativo Seguro
3930,EQ-3930,Monitor de Signos Vitales,GE Healthcare,Hospitalización,700.8670711471395,2025-10-14,Operativo Seguro
3931,EQ-3931,Electrocardiógrafo,GE Healthcare,UCIs,2304.9813928662934,2025-08-05,Requiere Mantenimiento Urgente
3932,EQ-3932,Respirador Artificial,Dräger,Urgencias,516.6187746718675,2025-11-02,Operativo Seguro
3933,EQ-3933,Electrocardiógrafo,GE Healthcare,Urgencias,1798.297263197268,2026-06-21,Requiere Mantenimiento Urgente
3934,EQ-3934,Respirador Artificial,GE Healthcare,Hospitalización,403.2925196469106,2025-12-27,Operativo Seguro
3935,EQ-3935,Monitor de Signos Vitales,Dräger,Urgencias,137.27732058059382,2026-04-29,Operativo Seguro
3936,EQ-3936,Desfibrilador,Dräger,Urgencias,1689.4626458254572,2025-07-11,Requiere Mantenimiento Urgente
3937,EQ-3937,Respirador Artificial,GE Healthcare,UCIs,210.66473145435387,2026-02-16,Operativo Seguro
3938,EQ-3938,Respirador Artificial,Philips,UCIs,2400.4486684370117,2025-10-08,Requiere Mantenimiento Urgente
3939,EQ-3939,Monitor de Signos Vitales,Dräger,Urgencias,736.2541174279908,2026-02-10,Operativo Seguro
3940,EQ-3940,Electrocardiógrafo,GE Healthcare,Hospitalización,2429.1690205841655,2025-10-25,Requiere Mantenimiento Urgente
3941,EQ-3941,Monitor de Signos Vitales,Philips,Hospitalización,1165.7168727456865,2025-11-20,Operativo Seguro
3942,EQ-3942,Electrocardiógrafo,GE Healthcare,UCIs,298.8445398251194,2026-06-15,Operativo Seguro
3943,EQ-3943,Electrocardiógrafo,Dräger,UCIs,1696.048996981027,2026-06-13,Requiere Mantenimiento Urgente
3944,EQ-3944,Electrocardiógrafo,Philips,Hospitalización,1994.0007361389669,2026-05-29,Requiere Mantenimiento Urgente
3945,EQ-3945,Bomba de Infusión,GE Healthcare,Urgencias,1825.3214874252963,2026-01-17,Requiere Mantenimiento Urgente
3946,EQ-3946,Electrocardiógrafo,Dräger,Quirófanos,1754.9432053237585,2025-10-31,Requiere Mantenimiento Urgente
3947,EQ-3947,Respirador Artificial,GE Healthcare,Urgencias,1478.8261384246841,2026-06-11,Operativo Seguro
3948,EQ-3948,Respirador Artificial,GE Healthcare,Hospitalización,1993.7235326104278,2026-02-17,Requiere Mantenimiento Urgente
3949,EQ-3949,Respirador Artificial,Philips,Quirófanos,1458.2265654150526,2026-05-22,Operativo Seguro
3950,EQ-3950,Electrocardiógrafo,Philips,UCIs,1525.0900863126963,2026-02-15,Requiere Mantenimiento Urgente
3951,EQ-3951,Respirador Artificial,GE Healthcare,Urgencias,1970.4913737473528,2026-06-10,Requiere Mantenimiento Urgente
3952,EQ-3952,Desfibrilador,Philips,Hospitalización,548.2852460614668,2026-01-10,Operativo Seguro
3953,EQ-3953,Monitor de Signos Vitales,GE Healthcare,Hospitalización,1767.4414390824775,2026-03-16,Requiere Mantenimiento Urgente
3954,EQ-3954,Electrocardiógrafo,GE Healthcare,UCIs,0.5692303216886518,2026-05-17,Operativo Seguro
3955,EQ-3955,Electrocardiógrafo,Dräger,Hospitalización,2392.394422541042,2026-02-27,Requiere Mantenimiento Urgente
3956,EQ-3956,Respirador Artificial,GE Healthcare,UCIs,1202.6465394849647,2025-12-05,Operativo Seguro
3957,EQ-3957,Respirador Artificial,GE Healthcare,UCIs,1832.1703878091803,2026-01-17,Requiere Mantenimiento Urgente
3958,EQ-3958,Electrocardiógrafo,GE Healthcare,Hospitalización,2060.4100563365437,2026-02-17,Requiere Mantenimiento Urgente
3959,EQ-3959,Desfibrilador,Dräger,UCIs,2141.822590772305,2025-12-17,Requiere Mantenimiento Urgente
3960,EQ-3960,Desfibrilador,Dräger,Urgencias,2016.4744461108114,2026-02-12,Requiere Mantenimiento Urgente
3961,EQ-3961,Electrocardiógrafo,GE Healthcare,Urgencias,2111.5519932308366,2025-11-24,Requiere Mantenimiento Urgente
3962,EQ-3962,Respirador Artificial,GE Healthcare,Quirófanos,540.0717974456601,2026-04-27,Operativo Seguro
3963,EQ-3963,Respirador Artificial,Dräger,Urgencias,1921.7595981923819,2025-09-16,Requiere Mantenimiento Urgente
3964,EQ-3964,Respirador Artificial,Philips,Urgencias,1736.9465880240891,2025-07-28,Requiere Mantenimiento Urgente
3965,EQ-3965,Monitor de Signos Vitales,GE Healthcare,UCIs,2449.8242241051084,2026-02-06,Requiere Mantenimiento Urgente
3966,EQ-3966,Electrocardiógrafo,Dräger,Urgencias,428.9760813275806,2026-01-07,Operativo Seguro
3967,EQ-3967,Electrocardiógrafo,Dräger,Quirófanos,67.02774611241108,2026-02-09,Operativo Seguro
3968,EQ-3968,Bomba de Infusión,GE Healthcare,Quirófanos,2472.3770292000195,2026-06-14,Requiere Mantenimiento Urgente
3969,EQ-3969,Bomba de Infusión,GE Healthcare,Hospitalización,1227.9333283313167,2026-05-18,Operativo Seguro
3970,EQ-3970,Respirador Artificial,GE Healthcare,Urgencias,969.0728502290447,2026-07-01,Operativo Seguro
3971,EQ-3971,Respirador Artificial,Dräger,Urgencias,167.8985515151868,2026-03-23,Operativo Seguro
3972,EQ-3972,Monitor de Signos Vitales,Dräger,UCIs,1779.1470762488063,2025-10-19,Requiere Mantenimiento Urgente
3973,EQ-3973,Respirador Artificial,Philips,UCIs,2328.7583765859126,2026-06-27,Requiere Mantenimiento Urgente
3974,EQ-3974,Desfibrilador,Dräger,Urgencias,506.0278491982104,2026-06-04,Operativo Seguro
3975,EQ-3975,Electrocardiógrafo,Philips,Hospitalización,2087.5604036923028,2026-01-30,Requiere Mantenimiento Urgente
3976,EQ-3976,Monitor de Signos Vitales,Philips,Urgencias,2433.5324056355244,2025-08-09,Requiere Mantenimiento Urgente
3977,EQ-3977,Respirador Artificial,GE Healthcare,Quirófanos,153.96894577167947,2025-10-14,Operativo Seguro
3978,EQ-3978,Respirador Artificial,Philips,Urgencias,1616.9409796798373,2026-01-19,Requiere Mantenimiento Urgente
3979,EQ-3979,Monitor de Signos Vitales,GE Healthcare,UCIs,726.828862997595,2026-05-26,Operativo Seguro
3980,EQ-3980,Bomba de Infusión,Philips,UCIs,103.7475170607699,2026-05-17,Operativo Seguro
3981,EQ-3981,Respirador Artificial,Dräger,UCIs,2369.558570923574,2026-04-26,Requiere Mantenimiento Urgente
3982,EQ-3982,Desfibrilador,Philips,Urgencias,342.40026188021966,2025-09-17,Operativo Seguro
3983,EQ-3983,Electrocardiógrafo,Philips,Urgencias,334.1337104071654,2025-11-15,Operativo Seguro
3984,EQ-3984,Bomba de Infusión,Dräger,Urgencias,26.475720961224024,2025-11-23,Operativo Seguro
3985,EQ-3985,Respirador Artificial,Dräger,Hospitalización,1790.0978819419586,2025-08-20,Requiere Mantenimiento Urgente
3986,EQ-3986,Respirador Artificial,GE Healthcare,UCIs,914.9298488140084,2025-09-08,Operativo Seguro
3987,EQ-3987,Respirador Artificial,Philips,Urgencias,507.97530341102873,2026-02-01,Operativo Seguro
3988,EQ-3988,Electrocardiógrafo,Dräger,Urgencias,2291.4623271392225,2025-07-31,Requiere Mantenimiento Urgente
3989,EQ-3989,Respirador Artificial,Dräger,UCIs,1890.7418576882517,2025-10-09,Requiere Mantenimiento Urgente
3990,EQ-3990,Respirador Artificial,GE Healthcare,Urgencias,1556.5184963296413,2025-12-14,Requiere Mantenimiento Urgente
3991,EQ-3991,Respirador Artificial,GE Healthcare,UCIs,2487.265411690804,2025-12-01,Requiere Mantenimiento Urgente
3992,EQ-3992,Electrocardiógrafo,Dräger,Hospitalización,435.20818578166006,2025-08-10,Operativo Seguro
3993,EQ-3993,Respirador Artificial,Philips,Hospitalización,524.7824756790457,2025-12-16,Operativo Seguro
3994,EQ-3994,Electrocardiógrafo,Philips,Urgencias,1552.548418731776,2025-08-12,Requiere Mantenimiento Urgente
3995,EQ-3995,Electrocardiógrafo,GE Healthcare,UCIs,1918.3566870701577,2026-01-17,Requiere Mantenimiento Urgente
3996,EQ-3996,Electrocardiógrafo,GE Healthcare,UCIs,1712.306108617246,2025-07-07,Requiere Mantenimiento Urgente
3997,EQ-3997,Electrocardiógrafo,Dräger,Urgencias,2078.0658382789893,2026-03-30,Requiere Mantenimiento Urgente
3998,EQ-3998,Respirador Artificial,GE Healthcare,Urgencias,1798.1200407708106,2026-04-15,Requiere Mantenimiento Urgente
3999,EQ-3999,Respirador Artificial,GE Healthcare,Hospitalización,2096.893682899823,2025-10-18,Requiere Mantenimiento Urgente
4000,EQ-4000,Bomba de Infusión,Dräger,Quirófanos,1329.69004310181,2026-01-16,Operativo Seguro
4001,EQ-4001,Monitor de Signos Vitales,GE Healthcare,Hospitalización,483.7597711756822,2026-01-07,Operativo Seguro
4002,EQ-4002,Respirador Artificial,Dräger,UCIs,1083.949034650278,2025-10-14,Operativo Seguro
4003,EQ-4003,Electrocardiógrafo,Philips,Urgencias,1747.5374085588053,2026-03-28,Requiere Mantenimiento Urgente
4004,EQ-4004,Monitor de Signos Vitales,GE Healthcare,UCIs,2340.290396359353,2025-07-27,Requiere Mantenimiento Urgente
4005,EQ-4005,Electrocardiógrafo,Dräger,UCIs,1798.7840139495074,2025-09-06,Requiere Mantenimiento Urgente
4006,EQ-4006,Electrocardiógrafo,GE Healthcare,UCIs,2117.5450213998865,2025-10-23,Requiere Mantenimiento Urgente
4007,EQ-4007,Respirador Artificial,GE Healthcare,Urgencias,2465.5866010781515,2025-11-21,Requiere Mantenimiento Urgente
4008,EQ-4008,Bomba de Infusión,GE Healthcare,Urgencias,57.78402465626248,2025-10-29,Operativo Seguro
4009,EQ-4009,Electrocardiógrafo,GE Healthcare,Quirófanos,2347.2587300270425,2026-04-16,Requiere Mantenimiento Urgente
4010,EQ-4010,Respirador Artificial,GE Healthcare,Urgencias,378.5107326499909,2025-10-13,Operativo Seguro
4011,EQ-4011,Desfibrilador,GE Healthcare,Hospitalización,1988.9893420392816,2026-05-06,Requiere Mantenimiento Urgente
